"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"11259","wave5",4,1,1,3,3,3,1,1,0.25,41,1,0.75,0.67,1,0.67,0.8,"Ghana"
"11260","wave5",2,0.5,0,0,0,3,0,1,0.25,32,1,0.25,0.33,1,0.33,0.8,"Ghana"
"11261","wave5",2,0.5,0,3,3,2,0,1,1.25,35,1,0.75,0,1,0.33,0.8,"Ghana"
"11262","wave5",2,0.5,0,2,1,0,1,1,1,70,1,0.75,0,0,1,0.8,"Ghana"
"11263","wave5",4,1,1,3,3,0,1,1,0.5,63,1,1,1,0,0.33,0.8,"Ghana"
"11264","wave5",0,0,0,3,0,3,0,1,2,27,1,1,1,1,0.67,0.8,"Ghana"
"11265","wave5",4,1,1,3,3,6,0,1,0,61,1,1,0.33,1,0.33,0.8,"Ghana"
"11266","wave5",2,0.5,0,3,3,3,1,1,0.25,24,1,1,0.33,1,0.33,0.8,"Ghana"
"11267","wave5",4,1,1,2,2,2,0,0,0.25,42,0.5,0.75,0,1,0.33,NA,"Ghana"
"11268","wave5",4,1,1,2,0,2,0,0,0,37,1,0.75,0,1,0.33,NA,"Ghana"
"11269","wave5",4,1,1,3,3,0,1,0,0,50,1,0.75,0,1,0.33,NA,"Ghana"
"11270","wave5",4,1,1,3,2,5,0,0,0,26,1,1,0,0,0.33,NA,"Ghana"
"11271","wave5",4,1,1,0,0,2,1,0,0,55,0.75,1,0,1,0.67,NA,"Ghana"
"11272","wave5",4,1,1,0,0,3,0,0,0,33,0.5,0.75,0,1,0.67,NA,"Ghana"
"11273","wave5",4,1,1,1,1,0,1,0,0,47,0.5,1,0,1,1,NA,"Ghana"
"11274","wave5",4,1,1,0,0,2,1,0,0,23,1,1,0,0,0.33,NA,"Ghana"
"11275","wave5",3,0.75,0,0,0,0,1,0,0,33,0.75,0.75,0,1,0.33,NA,"Ghana"
"11276","wave5",2,0.5,0,3,2,5,0,0,0,40,1,0.75,0,0,0,NA,"Ghana"
"11277","wave5",4,1,1,2,2,5,0,0,1.25,41,0.5,0.75,0.33,1,0.67,NA,"Ghana"
"11278","wave5",4,1,1,3,3,3,1,0,0,28,0.75,1,0.33,1,0.33,NA,"Ghana"
"11279","wave5",4,1,1,0,1,3,0,0,0,32,0.75,1,0.67,1,0.67,NA,"Ghana"
"11280","wave5",4,1,1,1,1,2,1,0,0,36,1,1,0,1,0.67,NA,"Ghana"
"11281","wave5",4,1,1,3,3,3,0,0,1.25,67,0.25,1,0,0,0.33,NA,"Ghana"
"11282","wave5",4,1,1,0,2,2,1,0,0,24,0.5,0.25,0,1,0.33,NA,"Ghana"
"11283","wave5",3,0.75,0,3,1,4,0,1,0.25,42,0.75,0.75,0,1,0.67,1,"Ghana"
"11284","wave5",3,0.75,0,3,3,4,1,1,0.25,43,0.25,0.75,0,1,0.33,1,"Ghana"
"11285","wave5",4,1,1,1,1,5,1,1,0,30,0.5,1,0,1,0.67,1,"Ghana"
"11286","wave5",4,1,1,1,1,2,0,1,0,70,0.25,1,0,0,0.33,1,"Ghana"
"11287","wave5",4,1,1,0,0,4,1,1,0.75,25,1,0.75,0,0,1,1,"Ghana"
"11288","wave5",4,1,1,0,0,3,0,1,0.5,20,1,1,0,0,0.33,1,"Ghana"
"11289","wave5",4,1,1,0,3,6,0,1,3.5,36,0.5,1,0.33,0,0.33,1,"Ghana"
"11290","wave5",4,1,1,1,3,3,1,1,2.75,24,0.75,1,0.67,1,0.67,1,"Ghana"
"11291","wave5",1,0.25,0,3,3,4,0,0,0,53,0.75,0.75,0,1,0.33,0.7,"Ghana"
"11292","wave5",4,1,1,3,3,2,1,0,1.25,25,0.75,0.75,0,1,1,0.7,"Ghana"
"11293","wave5",4,1,1,2,2,5,0,0,0,22,0.75,1,0,1,0.33,0.7,"Ghana"
"11294","wave5",4,1,1,3,3,2,1,0,0,60,1,1,0,1,0.33,0.7,"Ghana"
"11295","wave5",4,1,1,1,0,4,0,0,1.25,29,1,1,0.33,0,0.33,0.7,"Ghana"
"11296","wave5",4,1,1,0,0,5,1,0,1.75,24,0.75,1,0.33,1,0.67,0.7,"Ghana"
"11297","wave5",3,0.75,0,0,1,6,0,0,0.5,28,0.75,0.75,0,1,1,0.7,"Ghana"
"11298","wave5",3,0.75,0,2,2,4,1,0,0.25,24,1,0.75,0,0,1,0.7,"Ghana"
"11299","wave5",3,0.75,0,1,1,6,1,0,0,24,1,0.75,1,0,1,NA,"Ghana"
"11300","wave5",4,1,1,3,3,0,0,0,0,82,0.75,0.75,0,0,0.33,NA,"Ghana"
"11301","wave5",4,1,1,3,2,4,1,0,0,24,0.5,1,0,0,0.33,NA,"Ghana"
"11302","wave5",4,1,1,2,2,2,0,0,0,39,0.75,1,0,1,0.33,NA,"Ghana"
"11303","wave5",4,1,1,1,1,5,0,0,0,29,0.25,0.75,0.33,1,0.67,NA,"Ghana"
"11304","wave5",4,1,1,2,2,3,1,0,1,32,0.25,1,0.33,1,0.33,NA,"Ghana"
"11305","wave5",4,1,1,0,2,6,1,0,0,23,0.75,0.25,0,0,1,NA,"Ghana"
"11306","wave5",4,1,1,3,2,6,0,0,0.25,27,0.5,1,0,0,0.33,NA,"Ghana"
"11307","wave5",4,1,1,1,1,3,0,0,3,20,0.75,1,0.67,1,1,0.6,"Ghana"
"11308","wave5",4,1,1,2,2,3,1,0,1.75,19,1,0.75,0.67,1,0.67,0.6,"Ghana"
"11309","wave5",4,1,1,3,3,2,0,0,0.5,25,0.5,0.75,0,0,1,0.6,"Ghana"
"11310","wave5",4,1,1,3,3,0,1,0,0.75,55,0.75,0.75,0,1,0.33,0.6,"Ghana"
"11311","wave5",4,1,1,1,0,0,1,0,1,18,0.25,0.75,0,0,0.67,0.6,"Ghana"
"11312","wave5",4,1,1,3,2,5,0,0,1.25,29,0.5,0.75,0,0,0.67,0.6,"Ghana"
"11313","wave5",4,1,1,2,2,3,0,0,0,19,0.25,1,0,0,0.33,0.6,"Ghana"
"11314","wave5",4,1,1,2,2,2,1,0,0,42,1,1,0,1,0.67,0.6,"Ghana"
"11315","wave5",4,1,1,2,3,0,1,1,2.5,44,1,1,0.67,1,1,0.9,"Ghana"
"11316","wave5",1,0.25,0,3,3,0,0,1,0.25,33,0.25,1,1,1,0.67,0.9,"Ghana"
"11317","wave5",4,1,1,0,1,4,0,1,0,19,1,0.75,0.33,0,0.33,0.9,"Ghana"
"11318","wave5",3,0.75,0,3,0,4,1,1,0.5,23,0.75,0.75,0,1,0,0.9,"Ghana"
"11319","wave5",4,1,1,2,2,6,1,1,2,57,0.75,0.75,0,1,0.33,0.9,"Ghana"
"11320","wave5",3,0.75,0,3,3,0,0,1,1.25,41,1,0.75,1,1,0.33,0.9,"Ghana"
"11321","wave5",4,1,1,1,1,3,1,1,0.5,52,1,1,NA,1,0.67,0.9,"Ghana"
"11322","wave5",4,1,1,3,2,0,0,1,0,63,0.75,1,0.67,0,0.67,0.9,"Ghana"
"11323","wave5",4,1,1,2,2,2,1,0,0,42,1,0.75,0,1,0.67,NA,"Ghana"
"11324","wave5",4,1,1,3,1,3,0,0,0,58,0.75,0.75,0,0,0.33,NA,"Ghana"
"11325","wave5",4,1,1,2,2,6,0,0,0,59,0.5,1,0,1,0.33,NA,"Ghana"
"11326","wave5",4,1,1,0,1,3,1,0,0,46,1,1,0,1,0.67,NA,"Ghana"
"11327","wave5",3,0.75,0,3,3,4,1,0,0,20,1,0.75,0,1,0.33,NA,"Ghana"
"11328","wave5",3,0.75,0,0,0,4,0,0,0.25,55,0.75,0.25,0,1,1,NA,"Ghana"
"11329","wave5",4,1,1,0,1,6,1,0,2.25,29,0.75,1,0.67,0,0.67,NA,"Ghana"
"11330","wave5",4,1,1,0,3,2,0,0,1.25,40,1,NA,0.33,1,0.33,NA,"Ghana"
"11331","wave5",4,1,1,3,3,0,0,0,1,42,0.25,1,0,0,0.33,NA,"Ghana"
"11332","wave5",3,0.75,0,3,NA,0,1,0,1,49,0.5,1,0,1,0.33,NA,"Ghana"
"11333","wave5",3,0.75,0,3,2,6,0,0,0,28,1,0.75,0,1,0.33,NA,"Ghana"
"11334","wave5",3,0.75,0,1,0,4,1,0,1.25,36,1,0.25,0,1,0.33,NA,"Ghana"
"11335","wave5",3,0.75,0,3,1,NA,0,0,0,18,0.5,0.75,0,0,0.33,NA,"Ghana"
"11336","wave5",3,0.75,0,2,3,1,1,0,1,36,0.75,1,0.33,1,0.33,NA,"Ghana"
"11337","wave5",4,1,1,1,1,2,0,0,0.5,21,1,1,0.33,0,0.33,NA,"Ghana"
"11338","wave5",4,1,1,0,NA,3,1,0,0,24,1,1,0.33,1,0.67,NA,"Ghana"
"11339","wave5",3,0.75,0,2,3,4,0,0,1.5,19,0.25,1,1,0,0.33,NA,"Ghana"
"11340","wave5",4,1,1,3,3,0,1,0,0.25,28,0.25,1,1,1,0.33,NA,"Ghana"
"11341","wave5",2,0.5,0,3,3,4,0,0,1,28,1,0.75,0,1,0.33,NA,"Ghana"
"11342","wave5",4,1,1,2,0,2,1,0,0,18,0.75,0.75,1,1,0.67,NA,"Ghana"
"11343","wave5",4,1,1,2,3,2,0,0,0,18,1,1,0,0,0.33,NA,"Ghana"
"11344","wave5",4,1,1,0,0,0,1,0,0.5,54,0.75,0.75,0.33,1,0.67,NA,"Ghana"
"11345","wave5",1,0.25,0,1,0,5,0,0,0.75,18,0.75,1,0.67,0,0.67,NA,"Ghana"
"11346","wave5",3,0.75,0,2,2,6,1,0,1.75,50,1,0.25,1,1,0.33,NA,"Ghana"
"11347","wave5",3,0.75,0,0,0,3,1,1,0.75,33,1,0.75,0,1,0.33,NA,"Ghana"
"11348","wave5",3,0.75,0,3,3,0,0,1,0.5,74,1,0.75,0,0,0,NA,"Ghana"
"11349","wave5",4,1,1,1,1,2,0,1,1.25,23,0.5,0.75,0.33,1,0.33,NA,"Ghana"
"11350","wave5",4,1,1,0,0,3,1,1,1.25,34,0.75,0.75,0.33,1,1,NA,"Ghana"
"11351","wave5",3,0.75,0,0,3,4,1,1,0.25,20,1,0.75,0,0,0.67,NA,"Ghana"
"11352","wave5",3,0.75,0,3,3,3,0,1,0.5,62,1,0.75,0,1,0.33,NA,"Ghana"
"11353","wave5",4,1,1,0,0,2,0,1,2.25,35,1,0,0.33,1,0.33,NA,"Ghana"
"11354","wave5",4,1,1,3,3,3,1,1,2.25,23,1,0.75,0.33,0,0.33,NA,"Ghana"
"11355","wave5",3,0.75,0,1,1,0,1,0,1.25,40,1,0.75,0,1,0.33,NA,"Ghana"
"11356","wave5",3,0.75,0,1,2,4,0,0,0.75,18,0.5,0.75,0.67,0,0.33,NA,"Ghana"
"11357","wave5",4,1,1,2,1,2,0,0,0,24,0.75,1,0.33,0,0.33,NA,"Ghana"
"11358","wave5",3,0.75,0,NA,NA,0,1,0,0,67,0.5,1,NA,0,NA,NA,"Ghana"
"11359","wave5",4,1,1,0,0,3,1,0,0,19,1,1,0,0,0.67,NA,"Ghana"
"11360","wave5",4,1,1,0,0,3,0,0,0,28,0.75,1,0,0,0.67,NA,"Ghana"
"11361","wave5",4,1,1,1,1,3,0,0,0,50,1,1,0,1,0.33,NA,"Ghana"
"11362","wave5",4,1,1,3,2,3,1,0,0.25,34,1,1,0.33,0,0.33,NA,"Ghana"
"11363","wave5",3,0.75,0,3,2,2,1,0,0,27,1,1,0,0,0.33,0.5,"Ghana"
"11364","wave5",4,1,1,3,3,6,0,0,0.25,25,0.5,1,0.33,1,0.33,0.5,"Ghana"
"11365","wave5",NA,NA,NA,2,2,2,1,0,0,22,0.5,1,0,1,NA,0.5,"Ghana"
"11366","wave5",4,1,1,3,3,2,0,0,0,33,0.75,1,0,1,0.33,0.5,"Ghana"
"11367","wave5",2,0.5,0,2,1,3,1,0,0,53,1,1,0.33,1,0.33,0.5,"Ghana"
"11368","wave5",3,0.75,0,3,3,4,0,0,0.25,18,1,1,0.67,0,0.33,0.5,"Ghana"
"11369","wave5",3,0.75,0,2,2,0,1,0,0,21,0.5,0.75,0,0,0.33,0.5,"Ghana"
"11370","wave5",3,0.75,0,2,2,2,0,0,0,78,0.5,0.75,0,1,0.33,0.5,"Ghana"
"11371","wave5",3,0.75,0,3,2,0,1,0,0.75,40,0.75,0.75,0,1,0.33,NA,"Ghana"
"11372","wave5",4,1,1,0,0,6,0,0,1.25,25,0.75,0.25,0,1,0.67,NA,"Ghana"
"11373","wave5",4,1,1,0,0,3,1,0,1.5,30,1,0.75,0.67,1,0.33,NA,"Ghana"
"11374","wave5",4,1,1,3,3,4,0,0,0.75,57,0.75,1,0.33,1,0.67,NA,"Ghana"
"11375","wave5",3,0.75,0,0,0,4,0,0,0,40,1,0.25,0,1,1,NA,"Ghana"
"11376","wave5",4,1,1,1,1,3,1,0,0,36,1,1,0,1,0.67,NA,"Ghana"
"11377","wave5",4,1,1,0,0,3,1,0,1.25,18,0.5,0.75,0,0,0.33,NA,"Ghana"
"11378","wave5",4,1,1,0,2,3,0,0,0,18,1,1,0,0,0.67,NA,"Ghana"
"11379","wave5",4,1,1,3,3,4,0,1,1,18,1,1,1,0,0.33,1,"Ghana"
"11380","wave5",4,1,1,3,NA,2,1,1,1,71,0.5,1,0,1,0.33,1,"Ghana"
"11381","wave5",3,0.75,0,3,3,2,0,1,0,32,1,0.75,0,1,0,1,"Ghana"
"11382","wave5",3,0.75,0,0,0,0,1,1,0,52,0.75,0.75,0,1,0.33,1,"Ghana"
"11383","wave5",4,1,1,3,2,3,0,1,0,32,1,1,0,1,0.33,1,"Ghana"
"11384","wave5",4,1,1,1,1,3,1,1,0,64,0.75,1,0,1,0.33,1,"Ghana"
"11385","wave5",4,1,1,0,2,8,0,1,1.75,73,0.5,0.75,0.67,0,1,1,"Ghana"
"11386","wave5",3,0.75,0,1,1,3,1,1,1.25,23,0.75,0.75,0.67,0,0.67,1,"Ghana"
"11387","wave5",4,1,1,2,2,5,0,1,0,20,1,1,0,0,0.33,0.8,"Ghana"
"11388","wave5",4,1,1,2,2,3,1,1,1.5,41,0.5,1,0,0,0.33,0.8,"Ghana"
"11389","wave5",4,1,1,1,1,4,0,1,0,19,0.75,1,0,0,0.33,0.8,"Ghana"
"11390","wave5",4,1,1,3,1,6,1,1,0,31,0.75,1,0,1,0.33,0.8,"Ghana"
"11391","wave5",0,0,0,3,3,5,1,1,0.25,26,1,1,0.67,0,0.33,0.8,"Ghana"
"11392","wave5",0,0,0,3,3,3,0,1,0.25,43,1,1,1,1,0,0.8,"Ghana"
"11393","wave5",3,0.75,0,3,2,4,0,1,0,23,0.75,0.75,0,0,0.33,0.8,"Ghana"
"11394","wave5",3,0.75,0,2,2,0,1,1,0.25,76,1,0.75,0,1,0.33,0.8,"Ghana"
"11395","wave5",3,0.75,0,2,2,4,0,1,0,40,0.75,0.75,0,1,0.33,1,"Ghana"
"11396","wave5",3,0.75,0,2,2,0,1,1,0,52,0.75,0.75,0,1,0.33,1,"Ghana"
"11397","wave5",4,1,1,0,0,5,0,1,0.25,22,0.5,1,0,0,0.67,1,"Ghana"
"11398","wave5",4,1,1,2,2,0,1,1,0,60,1,1,0,0,0.67,1,"Ghana"
"11399","wave5",4,1,1,3,2,6,0,1,NA,38,0.25,1,0.67,1,0.33,1,"Ghana"
"11400","wave5",4,1,1,1,1,2,1,1,0.75,39,0.75,1,0,0,0.33,1,"Ghana"
"11401","wave5",4,1,1,0,0,2,1,1,0,25,0.5,1,0,0,1,1,"Ghana"
"11402","wave5",4,1,1,3,3,2,0,1,2.5,40,0.75,1,0,0,NA,1,"Ghana"
"11403","wave5",4,1,1,0,0,0,0,1,0.5,27,0.75,1,0.33,1,1,1,"Ghana"
"11404","wave5",4,1,1,1,1,2,1,1,0.5,28,0.25,1,0,1,0.33,1,"Ghana"
"11405","wave5",2,0.5,0,1,0,3,1,1,0.5,32,1,0.75,1,0,0.33,1,"Ghana"
"11406","wave5",0,0,0,2,2,3,0,1,0.75,49,0.75,1,0,1,0.33,1,"Ghana"
"11407","wave5",4,1,1,0,0,6,0,1,0,28,0.5,1,0,1,0.33,1,"Ghana"
"11408","wave5",NA,NA,NA,2,2,2,1,1,1,40,0.5,0.75,0,1,0.33,1,"Ghana"
"11409","wave5",4,1,1,2,2,0,0,1,0,57,1,0,0,1,1,1,"Ghana"
"11410","wave5",1,0.25,0,2,2,1,1,1,0.25,46,1,0.75,0,1,1,1,"Ghana"
"11411","wave5",1,0.25,0,0,0,4,0,0,0,25,0.25,0.75,0,1,1,NA,"Ghana"
"11412","wave5",2,0.5,0,3,2,4,1,0,0.25,32,0.75,0.75,0,1,0.33,NA,"Ghana"
"11413","wave5",4,1,1,0,1,2,1,0,0,28,0.75,1,0,1,0.67,NA,"Ghana"
"11414","wave5",4,1,1,0,1,3,0,0,0,58,0.5,1,0.33,1,0.67,NA,"Ghana"
"11415","wave5",4,1,1,1,1,2,0,0,0,79,1,1,0,0,0.33,NA,"Ghana"
"11416","wave5",4,1,1,2,2,3,1,0,0,32,1,1,0,1,0.33,NA,"Ghana"
"11417","wave5",4,1,1,0,0,3,0,0,0.75,74,0.75,1,0,0,0.33,NA,"Ghana"
"11418","wave5",4,1,1,0,0,3,1,0,0,19,0.5,0.75,0,0,1,NA,"Ghana"
"11419","wave5",4,1,1,1,1,2,1,1,0.5,25,0.5,0.75,0,0,0.33,1,"Ghana"
"11420","wave5",4,1,1,0,2,7,0,1,1.5,38,0.5,0.75,0.33,1,0.33,1,"Ghana"
"11421","wave5",4,1,1,0,0,5,0,1,1.75,39,1,1,0.67,1,0.33,1,"Ghana"
"11422","wave5",4,1,1,3,2,3,1,1,1.75,30,0.75,0.75,0,0,0.33,1,"Ghana"
"11423","wave5",3,0.75,0,3,3,0,0,1,2,42,0.75,0.75,0,1,0,1,"Ghana"
"11424","wave5",3,0.75,0,3,3,0,1,1,0.5,28,0.75,0.75,0,1,0.67,1,"Ghana"
"11425","wave5",4,1,1,0,0,2,1,1,0.25,30,0.75,1,0,1,0.67,1,"Ghana"
"11426","wave5",4,1,1,2,2,3,0,1,0,35,0.5,0.75,0.33,1,0.33,1,"Ghana"
"11427","wave5",4,1,1,3,3,3,1,0,0,40,1,1,0,1,0.33,NA,"Ghana"
"11428","wave5",4,1,1,NA,0,3,0,0,NA,70,1,1,0,1,0.33,NA,"Ghana"
"11429","wave5",3,0.75,0,3,2,1,1,0,0.5,30,0.75,0.75,0,1,0.33,NA,"Ghana"
"11430","wave5",3,0.75,0,2,2,0,0,0,0,41,0.5,0.25,0,1,0.67,NA,"Ghana"
"11431","wave5",3,0.75,0,0,1,1,1,0,0.75,26,0.25,1,0.67,1,0.33,NA,"Ghana"
"11432","wave5",4,1,1,3,3,3,0,0,0.5,88,1,1,0.67,0,0.67,NA,"Ghana"
"11433","wave5",4,1,1,3,2,6,0,0,0,23,1,0.75,0.33,1,0.33,NA,"Ghana"
"11434","wave5",4,1,1,2,1,3,1,0,0,25,1,1,0,0,0.33,NA,"Ghana"
"11435","wave5",3,0.75,0,0,0,5,0,1,0,23,0.5,1,1,0,0.33,0.9,"Ghana"
"11436","wave5",4,1,1,0,3,3,1,1,0.75,27,1,1,0,1,0.33,0.9,"Ghana"
"11437","wave5",3,0.75,0,2,2,2,1,1,0,52,0.75,0.75,0,1,0.33,0.9,"Ghana"
"11438","wave5",3,0.75,0,0,0,4,0,1,0,21,0.75,0.75,0,1,0.33,0.9,"Ghana"
"11439","wave5",4,1,1,3,3,4,1,1,0,22,0.25,1,0,0,0.33,0.9,"Ghana"
"11440","wave5",4,1,1,3,3,3,0,1,0,18,0.75,1,0,0,0.33,0.9,"Ghana"
"11441","wave5",4,1,1,2,1,3,0,1,0.75,26,0.5,0.75,0,1,0.33,0.9,"Ghana"
"11442","wave5",4,1,1,2,2,2,1,1,0,39,1,1,0,1,0.33,0.9,"Ghana"
"11443","wave5",3,0.75,0,3,2,0,1,0,0,64,1,1,0,1,0.33,NA,"Ghana"
"11444","wave5",4,1,1,1,1,3,0,0,0,19,1,1,0,0,0.67,NA,"Ghana"
"11445","wave5",0,0,0,3,3,3,0,0,0,62,0.25,1,0.33,1,0.67,NA,"Ghana"
"11446","wave5",0,0,0,3,3,2,1,0,0.5,19,1,1,1,1,1,NA,"Ghana"
"11447","wave5",3,0.75,0,3,0,1,0,0,0.25,59,0.75,0.75,0,1,1,NA,"Ghana"
"11448","wave5",3,0.75,0,2,1,1,1,0,0,24,1,0.75,0,1,0,NA,"Ghana"
"11449","wave5",4,1,1,3,3,3,1,0,0,27,0.25,0.75,0,0,NA,NA,"Ghana"
"11450","wave5",4,1,1,2,0,3,0,0,0.5,51,0.75,1,0.33,1,0.33,NA,"Ghana"
"11451","wave5",NA,NA,NA,1,1,4,0,1,1,20,1,1,0,0,0.33,1,"Ghana"
"11452","wave5",4,1,1,1,3,4,1,1,1,27,0.5,0.75,0,0,0.33,1,"Ghana"
"11453","wave5",4,1,1,1,1,5,0,1,0,21,0.75,1,0,1,0.67,1,"Ghana"
"11454","wave5",4,1,1,1,1,4,1,1,0,49,0.75,0.75,0,1,0.33,1,"Ghana"
"11455","wave5",1,0.25,0,2,1,NA,1,1,0.5,37,0.75,0.75,NA,1,0.33,1,"Ghana"
"11456","wave5",1,0.25,0,3,0,1,0,1,0.25,64,1,0.5,0.33,1,0.33,1,"Ghana"
"11457","wave5",2,0.5,0,2,0,0,1,1,1.5,46,0.75,0.5,0.67,0,0.33,1,"Ghana"
"11458","wave5",1,0.25,0,1,2,0,0,1,0,39,0.75,1,0,0,0.67,1,"Ghana"
"11459","wave5",1,0.25,0,1,2,1,0,0,0.75,62,1,1,0.67,0,1,NA,"Ghana"
"11460","wave5",1,0.25,0,1,2,1,0,0,2.25,45,0.75,0.5,0.33,0,0.67,NA,"Ghana"
"11461","wave5",3,0.75,0,3,2,4,1,0,0.75,37,0.75,0.25,NA,0,0.33,NA,"Ghana"
"11462","wave5",4,1,1,2,2,0,1,0,1.25,45,0.75,0.75,0,0,0.33,NA,"Ghana"
"11463","wave5",4,1,1,2,2,4,0,0,2.75,26,1,1,0,1,0.33,NA,"Ghana"
"11464","wave5",4,1,1,2,2,5,1,0,0,65,0.75,1,0,0,0.33,NA,"Ghana"
"11465","wave5",4,1,1,1,1,4,0,0,2.25,23,0.5,0.75,0,0,0.33,NA,"Ghana"
"11466","wave5",3,0.75,0,3,3,NA,1,0,1.25,53,0.75,0.5,0.33,0,0.33,NA,"Ghana"
"11467","wave5",4,1,1,0,0,4,1,1,0,45,0.75,0,0,0,0.33,NA,"Ghana"
"11468","wave5",4,1,1,0,0,3,0,1,0,49,0.75,0.75,0,0,0.33,NA,"Ghana"
"11469","wave5",4,1,1,2,2,6,1,1,0,38,1,1,0,1,0.67,NA,"Ghana"
"11470","wave5",4,1,1,2,2,5,1,1,0,54,1,0.75,0,1,0.33,NA,"Ghana"
"11471","wave5",4,1,1,1,1,6,0,1,0,68,1,0.75,0,1,0.33,NA,"Ghana"
"11472","wave5",1,0.25,0,2,2,5,0,1,0,23,1,0.75,0,1,0.33,NA,"Ghana"
"11473","wave5",4,1,1,2,1,8,0,1,0,50,0.75,1,1,1,1,NA,"Ghana"
"11474","wave5",4,1,1,2,2,5,1,1,0.25,28,0.75,0.75,NA,1,0.33,NA,"Ghana"
"11475","wave5",1,0.25,0,2,2,6,0,0,0,43,0.75,1,0.67,1,0.33,NA,"Ghana"
"11476","wave5",3,0.75,0,1,2,4,1,0,0,39,1,1,0,0,0.67,NA,"Ghana"
"11477","wave5",1,0.25,0,3,3,1,1,0,0,36,0.5,0.75,0.33,1,1,NA,"Ghana"
"11478","wave5",4,1,1,1,1,4,1,0,0,33,0.75,0.75,0,0,0.33,NA,"Ghana"
"11479","wave5",NA,NA,NA,2,2,5,0,0,0,39,0.75,1,0.33,0,0.67,NA,"Ghana"
"11480","wave5",4,1,1,2,2,4,0,0,0,52,1,1,0,0,0.33,NA,"Ghana"
"11481","wave5",2,0.5,0,2,1,1,0,0,0.5,47,1,0.25,NA,0,0.33,NA,"Ghana"
"11482","wave5",2,0.5,0,3,2,7,1,0,1.25,50,0.75,0.5,0,1,0.33,NA,"Ghana"
"11483","wave5",2,0.5,0,3,1,4,0,0,0,38,0.75,0.75,0.67,0,0.33,0.9,"Ghana"
"11484","wave5",3,0.75,0,2,2,4,1,0,1.25,28,0.75,0.5,0.33,0,0.33,0.9,"Ghana"
"11485","wave5",4,1,1,1,1,4,1,0,0.5,25,0.75,0.75,0,1,0.33,0.9,"Ghana"
"11486","wave5",4,1,1,2,2,3,0,0,0,25,0.75,0.75,0,1,1,0.9,"Ghana"
"11487","wave5",1,0.25,0,3,2,5,1,0,0,20,0.75,0.75,NA,0,0.33,0.9,"Ghana"
"11488","wave5",2,0.5,0,2,1,0,0,0,0.75,35,0.5,1,0,0,0.33,0.9,"Ghana"
"11489","wave5",3,0.75,0,2,2,5,1,0,0,42,0.5,0.25,0.33,0,0.33,0.9,"Ghana"
"11490","wave5",1,0.25,0,3,3,1,0,0,0.25,29,0.5,0.75,0.33,1,1,0.9,"Ghana"
"11491","wave5",2,0.5,0,2,2,4,0,1,0.25,49,0.75,0,0.33,0,0.33,0.6,"Ghana"
"11492","wave5",2,0.5,0,2,1,1,1,1,0.5,35,0.75,0.5,0.67,0,0.33,0.6,"Ghana"
"11493","wave5",3,0.75,0,0,1,2,0,1,1.25,35,0.5,0.5,NA,0,0.33,0.6,"Ghana"
"11494","wave5",4,1,1,1,1,4,1,1,0,42,0.75,0.5,NA,0,1,0.6,"Ghana"
"11495","wave5",4,1,1,3,2,4,0,1,1.25,43,1,NA,0.33,0,0.67,0.6,"Ghana"
"11496","wave5",4,1,1,1,1,4,1,1,0,18,1,0.75,0,0,0.33,0.6,"Ghana"
"11497","wave5",4,1,1,2,2,0,0,1,0,50,0.75,1,0,1,0.33,0.6,"Ghana"
"11498","wave5",1,0.25,0,1,2,4,1,1,0.5,51,0.5,1,0.67,0,0.67,0.6,"Ghana"
"11499","wave5",2,0.5,0,3,2,5,0,0,0.75,42,0.25,0.75,0,1,0.33,NA,"Ghana"
"11500","wave5",0,0,0,3,3,1,1,0,2.75,27,1,1,1,0,0.33,NA,"Ghana"
"11501","wave5",4,1,1,2,0,2,1,0,0.75,43,0.5,0.5,0.33,0,0.33,NA,"Ghana"
"11502","wave5",3,0.75,0,2,1,1,0,0,0.25,54,1,0.5,NA,0,0.33,NA,"Ghana"
"11503","wave5",4,1,1,1,1,6,1,0,0,49,1,0.75,0,1,0.33,NA,"Ghana"
"11504","wave5",3,0.75,0,1,2,4,0,0,1.25,45,0.75,0.75,NA,0,0.33,NA,"Ghana"
"11505","wave5",3,0.75,0,1,2,4,1,0,1.25,28,0.75,0.75,NA,0,0.33,NA,"Ghana"
"11506","wave5",3,0.75,0,2,1,4,0,0,1.75,55,0.75,NA,NA,0,1,NA,"Ghana"
"11507","wave5",4,1,1,3,2,4,1,0,0.5,36,0.75,0.5,0.33,0,1,NA,"Ghana"
"11508","wave5",1,0.25,0,1,1,1,0,0,0.25,42,0.5,0.75,0.33,1,0.33,NA,"Ghana"
"11509","wave5",4,1,1,3,2,4,0,0,1.25,29,0.75,NA,0.33,0,0.67,NA,"Ghana"
"11510","wave5",4,1,1,2,2,4,1,0,0.5,27,0.75,NA,0.33,0,0.67,NA,"Ghana"
"11511","wave5",4,1,1,1,1,4,1,0,1.5,60,0.75,1,0,0,0.33,NA,"Ghana"
"11512","wave5",4,1,1,3,2,4,0,0,0.5,32,1,NA,0.33,0,0.33,NA,"Ghana"
"11513","wave5",4,1,1,2,2,1,0,0,0.25,61,0.5,0.75,NA,1,0.33,NA,"Ghana"
