"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"14110","wave6",4,1,1,3,2,0,1,0,1.25,45,1,0.75,NA,0,0.33,0.7,"Ghana"
"14111","wave6",4,1,1,2,0,5,0,0,1,18,1,0.75,NA,0,0.33,0.7,"Ghana"
"14112","wave6",4,1,1,3,0,4,1,1,1.75,20,1,0.75,NA,0,0.33,1,"Ghana"
"14113","wave6",4,1,1,1,0,3,0,1,0.5,28,1,0.75,NA,1,0.33,1,"Ghana"
"14114","wave6",4,1,1,2,1,0,0,0,2.75,56,0.5,1,NA,1,0.67,0.5,"Ghana"
"14115","wave6",4,1,1,3,3,0,1,0,1,36,0.5,0.75,NA,1,0.67,0.5,"Ghana"
"14116","wave6",4,1,1,1,1,0,1,0,0,48,0.75,0.75,NA,0,0.67,0.2,"Ghana"
"14117","wave6",4,1,1,3,1,0,0,0,0,78,1,0.75,NA,0,0.33,0.2,"Ghana"
"14118","wave6",4,1,1,3,2,4,1,0,0.5,41,NA,0.75,NA,0,0.33,0.5,"Ghana"
"14119","wave6",4,1,1,3,1,0,1,0,0.75,51,NA,0.75,NA,0,0.33,0.5,"Ghana"
"14120","wave6",3,0.75,0,1,2,0,0,0,0.75,28,0.75,0.75,NA,1,0.67,0.5,"Ghana"
"14121","wave6",0,0,0,3,3,0,0,0,1,39,1,1,NA,1,1,0.5,"Ghana"
"14122","wave6",NA,NA,NA,3,3,0,1,0,1.25,75,0.25,1,NA,0,NA,0.5,"Ghana"
"14123","wave6",0,0,0,1,1,2,1,0,1,25,NA,1,NA,0,0.33,0.4,"Ghana"
"14124","wave6",1,0.25,0,3,3,2,0,0,1.25,20,1,1,NA,0,0.33,0.4,"Ghana"
"14125","wave6",3,0.75,0,2,2,0,1,0,1,70,1,1,NA,0,0.33,0.5,"Ghana"
"14126","wave6",0,0,0,3,3,2,0,0,0.75,44,0.75,1,NA,1,0.33,0.5,"Ghana"
"14127","wave6",NA,NA,NA,3,2,0,1,0,0,53,NA,NA,NA,0,NA,0.7,"Ghana"
"14128","wave6",4,1,1,2,2,5,0,0,0.25,27,1,0.75,NA,0,0,0.7,"Ghana"
"14129","wave6",3,0.75,0,2,2,0,1,0,1.75,41,1,0.75,NA,1,0.33,0.2,"Ghana"
"14130","wave6",3,0.75,0,0,0,3,0,0,1.25,26,1,0.75,NA,1,0.67,0.2,"Ghana"
"14131","wave6",4,1,1,1,1,2,1,0,0.5,23,NA,NA,NA,0,0.33,0.5,"Ghana"
"14132","wave6",NA,NA,NA,2,1,2,1,0,0.75,22,0.75,0.75,NA,0,0.33,0.2,"Ghana"
"14133","wave6",3,0.75,0,3,2,0,0,0,1,30,0.75,0.75,NA,0,0.67,0.2,"Ghana"
"14134","wave6",3,0.75,0,0,0,0,0,0,2,21,0.5,0.75,NA,0,0.67,0.7,"Ghana"
"14135","wave6",NA,NA,NA,1,NA,2,1,0,1.25,21,NA,0.25,NA,0,NA,0.7,"Ghana"
"14136","wave6",4,1,1,3,2,6,0,1,0,32,0.75,0.75,NA,1,0.33,1,"Ghana"
"14137","wave6",3,0.75,0,2,2,3,1,0,0.75,20,1,0.75,NA,1,0,0.5,"Ghana"
"14138","wave6",3,0.75,0,0,0,0,0,0,0.5,33,0.75,0.75,NA,1,0,0.5,"Ghana"
"14139","wave6",3,0.75,0,2,2,0,1,0,2,20,1,0.75,NA,1,0.33,0.4,"Ghana"
"14140","wave6",3,0.75,0,3,1,5,0,0,1,34,1,0.75,NA,1,0,0.4,"Ghana"
"14141","wave6",3,0.75,0,3,3,3,1,0,0.75,18,1,0.75,NA,0,0,0.5,"Ghana"
"14142","wave6",4,1,1,3,3,3,0,0,0.25,26,1,0.75,NA,1,0,0.5,"Ghana"
"14143","wave6",3,0.75,0,3,3,0,0,0,1,43,1,0.75,NA,1,0,0.5,"Ghana"
"14144","wave6",3,0.75,0,3,3,5,1,0,1,30,1,0.75,NA,1,0,0.5,"Ghana"
"14145","wave6",NA,NA,NA,1,3,5,1,1,0.5,27,1,0.5,NA,0,0.33,1,"Ghana"
"14146","wave6",3,0.75,0,3,0,4,0,0,0.5,58,1,0.75,NA,1,0.33,0.7,"Ghana"
"14147","wave6",3,0.75,0,3,3,0,1,0,1,61,1,0.75,NA,1,0,0.7,"Ghana"
"14148","wave6",1,0.25,0,3,3,2,0,0,1.25,35,1,1,NA,0,0.33,0.5,"Ghana"
"14149","wave6",4,1,1,2,1,8,0,1,0.25,39,0.75,1,NA,1,0.67,1,"Ghana"
"14150","wave6",4,1,1,3,2,3,1,1,1,28,1,NA,NA,0,0.67,1,"Ghana"
"14151","wave6",4,1,1,0,1,5,1,0,1.5,22,0.75,1,NA,0,0.67,0.7,"Ghana"
"14152","wave6",0,0,0,3,1,0,0,0,0.75,47,1,1,NA,1,1,0.7,"Ghana"
"14153","wave6",4,1,1,1,2,0,1,0,1.25,22,0.75,0.25,NA,0,0.67,0.7,"Ghana"
"14154","wave6",3,0.75,0,2,2,5,0,0,0.25,19,0.75,0.75,NA,0,0.33,0.7,"Ghana"
"14155","wave6",4,1,1,3,0,5,0,0,1.5,57,0.5,0.75,NA,1,0,0.4,"Ghana"
"14156","wave6",4,1,1,2,2,0,1,0,2.25,29,NA,0.75,NA,1,0.67,0.4,"Ghana"
"14157","wave6",3,0.75,0,3,2,4,1,0,0.75,33,0.25,0.75,NA,0,0.67,0.5,"Ghana"
"14158","wave6",4,1,1,2,0,5,0,0,0.75,26,0.5,1,NA,0,0.33,0.5,"Ghana"
"14159","wave6",4,1,1,3,1,5,0,0,1.75,25,0.75,0.75,NA,0,0.33,0.5,"Ghana"
"14160","wave6",3,0.75,0,2,1,0,1,0,1,52,0.5,0.75,NA,0,0.67,0.5,"Ghana"
"14161","wave6",4,1,1,3,1,2,1,0,1.5,45,NA,0.75,NA,0,NA,0.2,"Ghana"
"14162","wave6",3,0.75,0,1,2,0,1,1,1.5,65,0.5,0.5,NA,0,0.33,0.4,"Ghana"
"14163","wave6",4,1,1,2,1,8,0,1,1,37,0.75,0.75,NA,1,0.67,0.4,"Ghana"
"14164","wave6",4,1,1,3,1,3,1,1,0.25,22,0.75,0.75,NA,0,0.33,0.4,"Ghana"
"14165","wave6",4,1,1,3,3,5,0,1,0.25,48,1,1,NA,0,NA,0.4,"Ghana"
"14166","wave6",4,1,1,1,1,0,1,1,1.25,56,0.5,1,NA,1,0.33,0.4,"Ghana"
"14167","wave6",4,1,1,0,1,5,0,1,2.25,19,0.5,1,NA,0,0.67,0.4,"Ghana"
"14168","wave6",4,1,1,3,2,3,1,1,0.25,25,0.75,1,NA,1,0.67,0.4,"Ghana"
"14169","wave6",3,0.75,0,0,0,6,0,1,0,70,0.5,0.75,NA,1,1,0.4,"Ghana"
"14170","wave6",4,1,1,1,0,6,0,0,2.25,26,0.25,1,NA,1,0.67,0.3,"Ghana"
"14171","wave6",4,1,1,1,1,0,1,0,1.5,25,0.25,1,NA,1,0.33,0.3,"Ghana"
"14172","wave6",4,1,1,3,1,3,0,0,1.25,52,0.75,0.25,NA,0,0.67,0.3,"Ghana"
"14173","wave6",4,1,1,0,0,0,0,0,1,43,0.75,1,NA,1,0,0.3,"Ghana"
"14174","wave6",4,1,1,1,3,0,1,0,0.75,37,1,1,NA,1,1,0.3,"Ghana"
"14175","wave6",4,1,1,3,3,0,1,0,0.5,47,0.75,1,NA,0,0.33,0.3,"Ghana"
"14176","wave6",4,1,1,1,0,3,1,0,1.75,23,1,1,NA,1,0.67,0.3,"Ghana"
"14177","wave6",4,1,1,0,3,0,0,0,1.25,45,NA,1,NA,1,0,0.3,"Ghana"
"14178","wave6",4,1,1,3,3,0,1,0,1.75,50,0.75,0.75,NA,1,0.33,0.3,"Ghana"
"14179","wave6",1,0.25,0,1,3,4,0,0,0.5,60,1,1,NA,1,0.67,0.3,"Ghana"
"14180","wave6",4,1,1,3,3,5,0,0,0.75,28,0.5,0.25,NA,0,0.33,0.3,"Ghana"
"14181","wave6",4,1,1,0,0,5,1,0,1.75,19,1,0.75,NA,0,0.33,0.3,"Ghana"
"14182","wave6",4,1,1,1,1,4,0,0,0.25,67,1,0.75,NA,0,1,0.3,"Ghana"
"14183","wave6",4,1,1,2,2,2,1,0,0,46,1,0.75,NA,1,1,0.3,"Ghana"
"14184","wave6",4,1,1,2,0,4,0,0,1,31,0.75,1,NA,1,1,0.3,"Ghana"
"14185","wave6",4,1,1,3,1,3,1,0,0,36,0.25,0.5,NA,0,0.33,0.3,"Ghana"
"14186","wave6",NA,NA,NA,3,3,0,0,1,1.75,81,NA,NA,NA,1,NA,0.3,"Ghana"
"14187","wave6",4,1,1,2,1,0,1,1,NA,32,0.75,0.75,NA,0,0.67,0.3,"Ghana"
"14188","wave6",3,0.75,0,2,0,5,0,1,1.5,35,1,0.75,NA,1,1,0.3,"Ghana"
"14189","wave6",4,1,1,0,0,0,1,1,0.75,32,0,0.75,NA,0,0.67,0.3,"Ghana"
"14190","wave6",4,1,1,2,1,0,1,1,3,22,1,0,NA,1,0.67,0.3,"Ghana"
"14191","wave6",4,1,1,0,1,2,0,1,0,28,0.75,0.5,NA,1,0.33,0.3,"Ghana"
"14192","wave6",4,1,1,1,1,3,1,1,1.25,38,1,1,NA,0,NA,0.3,"Ghana"
"14193","wave6",4,1,1,2,2,0,0,1,0.75,42,NA,1,NA,1,0.33,0.3,"Ghana"
"14194","wave6",4,1,1,0,0,0,0,0,1.5,31,0.75,1,NA,1,1,0.4,"Ghana"
"14195","wave6",4,1,1,0,0,0,1,0,0.75,27,1,1,NA,0,1,0.4,"Ghana"
"14196","wave6",4,1,1,1,1,4,0,0,1,40,1,1,NA,1,0.67,0.4,"Ghana"
"14197","wave6",4,1,1,1,2,2,1,0,0.25,20,0.75,0,NA,1,0.33,0.4,"Ghana"
"14198","wave6",0,0,0,1,0,6,0,0,1.25,24,0.5,1,NA,1,1,0.4,"Ghana"
"14199","wave6",4,1,1,1,1,4,0,0,0.5,45,0.75,1,NA,0,1,0.1,"Ghana"
"14200","wave6",3,0.75,0,0,0,3,1,0,2.25,28,1,0,NA,1,0.33,0.4,"Ghana"
"14201","wave6",4,1,1,3,3,6,1,0,0,37,0.75,1,NA,1,0.33,0.4,"Ghana"
"14202","wave6",4,1,1,3,1,6,0,0,0,53,0.25,1,NA,1,0.67,0.4,"Ghana"
"14203","wave6",4,1,1,2,2,0,0,1,0,38,NA,0,NA,1,0.33,0.6,"Ghana"
"14204","wave6",4,1,1,1,2,4,1,1,0,64,0.75,0.5,NA,1,0.33,0.6,"Ghana"
"14205","wave6",4,1,1,3,3,3,1,1,2,95,NA,0.75,NA,0,NA,0.6,"Ghana"
"14206","wave6",4,1,1,0,0,6,0,1,0,40,0.25,0.75,NA,1,1,0.6,"Ghana"
"14207","wave6",4,1,1,0,1,3,1,1,0,NA,0.75,0.75,NA,1,1,0.6,"Ghana"
"14208","wave6",4,1,1,0,0,5,1,1,2.75,35,0.75,1,NA,1,0.67,0.6,"Ghana"
"14209","wave6",4,1,1,3,3,0,0,1,0.25,64,0.75,0.75,NA,1,0,0.6,"Ghana"
"14210","wave6",4,1,1,1,1,4,0,1,0.5,42,0.5,1,NA,1,0.67,0.6,"Ghana"
"14211","wave6",NA,NA,NA,3,3,0,1,1,0.25,30,0.75,NA,NA,0,0.33,0.8,"Ghana"
"14212","wave6",4,1,1,3,NA,2,0,1,0.5,29,0.5,1,NA,0,0.33,0.8,"Ghana"
"14213","wave6",3,0.75,0,3,3,0,1,0,1.25,35,0.75,0.75,NA,1,0,0.6,"Ghana"
"14214","wave6",3,0.75,0,2,1,4,0,0,0,25,0.75,1,NA,0,0.67,0.6,"Ghana"
"14215","wave6",4,1,1,3,0,3,1,0,0,39,1,0.75,NA,1,0.67,0.6,"Ghana"
"14216","wave6",4,1,1,2,2,5,0,0,0,22,0.75,0.75,NA,1,0.67,0.6,"Ghana"
"14217","wave6",4,1,1,1,2,4,1,0,0,45,0.75,NA,NA,0,0.67,0.6,"Ghana"
"14218","wave6",4,1,1,1,2,5,0,0,NA,42,0.5,0.75,NA,0,0.33,0.6,"Ghana"
"14219","wave6",4,1,1,1,2,3,0,0,1.75,21,0.75,0,NA,1,0.67,0.4,"Ghana"
"14220","wave6",4,1,1,0,0,0,1,0,1.5,78,0.5,1,NA,1,NA,0.4,"Ghana"
"14221","wave6",4,1,1,0,1,0,0,0,1,54,0.25,1,NA,1,1,0.4,"Ghana"
"14222","wave6",4,1,1,1,2,0,1,0,0,50,1,0,NA,1,0.33,0.4,"Ghana"
"14223","wave6",4,1,1,1,1,2,1,0,0.5,43,0.25,0.75,NA,0,0.67,0.4,"Ghana"
"14224","wave6",4,1,1,0,0,6,0,0,0.25,28,0.25,1,NA,1,0.33,0.4,"Ghana"
"14225","wave6",4,1,1,0,0,3,0,0,1.25,40,1,0.75,NA,1,1,0.4,"Ghana"
"14226","wave6",4,1,1,0,0,5,1,0,0.75,25,0.5,0.75,NA,1,0.67,0.4,"Ghana"
"14227","wave6",4,1,1,0,0,3,0,1,0.25,34,0.75,0.75,NA,1,1,NA,"Ghana"
"14228","wave6",4,1,1,3,0,5,1,1,0.25,20,1,0.75,NA,0,1,NA,"Ghana"
"14229","wave6",0,0,0,3,3,0,1,1,0,36,0.75,1,NA,1,0,NA,"Ghana"
"14230","wave6",2,0.5,0,2,2,2,1,1,0,63,0.25,0.75,NA,1,1,NA,"Ghana"
"14231","wave6",4,1,1,0,0,8,0,1,1.5,27,0.5,0.5,NA,1,0.33,NA,"Ghana"
"14232","wave6",3,0.75,0,3,0,5,0,1,0,30,0.25,0.5,NA,0,0.67,NA,"Ghana"
"14233","wave6",4,1,1,3,3,3,1,1,0.75,34,0.5,1,NA,0,0.33,NA,"Ghana"
"14234","wave6",1,0.25,0,1,2,6,0,1,3.5,25,0.5,0.5,NA,0,0.33,NA,"Ghana"
"14235","wave6",3,0.75,0,0,0,2,1,1,3.75,49,0.25,0.25,NA,1,0.33,0.8,"Ghana"
"14236","wave6",4,1,1,0,0,3,0,1,3,27,0.25,0.25,NA,1,0.67,0.8,"Ghana"
"14237","wave6",3,0.75,0,1,1,2,1,0,0.75,31,0.75,0.75,NA,1,0.33,0.6,"Ghana"
"14238","wave6",3,0.75,0,1,2,2,0,0,0.75,52,1,1,NA,1,0.67,0.6,"Ghana"
"14239","wave6",3,0.75,0,3,1,3,0,1,0.5,48,0.5,0,NA,0,0.67,0.8,"Ghana"
"14240","wave6",4,1,1,0,0,2,1,1,0,24,0.75,0.25,NA,0,0.67,0.8,"Ghana"
"14241","wave6",4,1,1,3,3,4,1,1,0,54,1,1,NA,0,0,0.8,"Ghana"
"14242","wave6",4,1,1,0,2,4,0,1,1,45,1,0.5,NA,0,1,0.8,"Ghana"
"14243","wave6",4,1,1,0,0,3,1,1,0.75,24,0.25,1,NA,0,0.33,0.6,"Ghana"
"14244","wave6",4,1,1,1,1,5,0,1,0,19,0.75,1,NA,0,0.33,0.6,"Ghana"
"14245","wave6",4,1,1,1,1,4,0,1,0.5,42,1,1,NA,1,0.33,0.6,"Ghana"
"14246","wave6",4,1,1,0,2,0,0,1,0.75,32,0.5,0.75,NA,1,1,0.6,"Ghana"
"14247","wave6",4,1,1,NA,NA,4,1,1,0,70,1,0.75,NA,0,NA,0.6,"Ghana"
"14248","wave6",3,0.75,0,0,0,6,1,1,1.75,26,0.25,0.75,NA,0,0.33,0.6,"Ghana"
"14249","wave6",3,0.75,0,0,0,2,1,1,0,30,0.5,0.75,NA,0,1,0.6,"Ghana"
"14250","wave6",3,0.75,0,0,0,4,0,1,0,NA,0.75,0.25,NA,0,0.67,0.6,"Ghana"
"14251","wave6",3,0.75,0,1,2,0,1,1,0.75,53,1,0.75,NA,0,1,0.9,"Ghana"
"14252","wave6",4,1,1,3,3,5,0,1,0.75,59,0.75,1,NA,1,0.33,0.9,"Ghana"
"14253","wave6",4,1,1,2,2,4,1,1,0.5,34,0.5,0.75,NA,0,0.67,0.9,"Ghana"
"14254","wave6",4,1,1,1,0,5,0,1,0,21,1,1,NA,1,0.67,0.9,"Ghana"
"14255","wave6",4,1,1,0,0,0,1,1,1,63,1,1,NA,0,1,0.9,"Ghana"
"14256","wave6",4,1,1,3,2,2,0,1,NA,72,1,0.25,NA,1,0.67,0.9,"Ghana"
"14257","wave6",4,1,1,2,2,6,0,1,0,24,1,0.75,NA,1,0.67,0.9,"Ghana"
"14258","wave6",4,1,1,2,2,4,1,1,0,45,1,0.75,NA,0,0.67,0.9,"Ghana"
"14259","wave6",4,1,1,0,0,4,1,1,0.75,56,1,0,NA,1,1,0.4,"Ghana"
"14260","wave6",4,1,1,3,3,4,0,1,0.5,42,1,0.75,NA,1,1,0.4,"Ghana"
"14261","wave6",4,1,1,0,0,4,1,1,0.75,55,0.5,1,NA,1,0.67,0.4,"Ghana"
"14262","wave6",4,1,1,3,3,3,1,1,0.75,54,0.5,1,NA,0,0,0.4,"Ghana"
"14263","wave6",3,0.75,0,3,1,4,0,1,1.5,62,1,1,NA,1,0.67,0.4,"Ghana"
"14264","wave6",4,1,1,0,1,0,1,1,1.5,65,1,1,NA,1,1,0.4,"Ghana"
"14265","wave6",4,1,1,3,3,5,0,1,0,22,1,1,NA,0,0.33,0.4,"Ghana"
"14266","wave6",4,1,1,0,0,5,0,1,0.5,21,1,0,NA,0,1,0.4,"Ghana"
"14267","wave6",4,1,1,3,0,6,0,1,0,40,0.25,1,NA,1,0.33,0.6,"Ghana"
"14268","wave6",4,1,1,NA,0,0,1,1,1,47,0.75,1,NA,1,1,0.6,"Ghana"
"14269","wave6",4,1,1,1,2,3,1,1,1.25,48,0.5,1,NA,1,0.33,0.6,"Ghana"
"14270","wave6",4,1,1,2,3,5,0,1,0.5,23,1,1,NA,0,0.33,0.6,"Ghana"
"14271","wave6",4,1,1,2,2,5,0,1,1.25,19,1,1,NA,0,0.67,0.6,"Ghana"
"14272","wave6",3,0.75,0,1,1,7,1,1,0,72,NA,NA,NA,1,NA,0.6,"Ghana"
"14273","wave6",4,1,1,2,2,9,0,1,0,48,0.5,1,NA,0,0.33,0.6,"Ghana"
"14274","wave6",4,1,1,2,2,3,1,1,0.25,30,0.5,1,NA,1,0.33,0.6,"Ghana"
"14275","wave6",4,1,1,1,NA,3,1,1,0,26,NA,1,NA,1,0.67,0.6,"Ghana"
"14276","wave6",4,1,1,3,2,0,1,1,0.75,42,1,1,NA,1,0.33,0.6,"Ghana"
"14277","wave6",4,1,1,2,1,2,0,1,0.75,43,0.75,0.75,NA,1,0.67,0.6,"Ghana"
"14278","wave6",4,1,1,2,2,2,0,1,1.25,105,NA,1,NA,0,NA,0.6,"Ghana"
"14279","wave6",4,1,1,0,2,2,1,1,1,56,0.5,1,NA,1,0.33,0.6,"Ghana"
"14280","wave6",4,1,1,2,0,2,0,1,1.75,49,0.75,1,NA,1,1,0.6,"Ghana"
"14281","wave6",4,1,1,3,3,4,0,1,0,57,1,1,NA,1,0.33,0.6,"Ghana"
"14282","wave6",4,1,1,1,1,3,1,1,0,32,0.25,1,NA,1,0.33,0.6,"Ghana"
"14283","wave6",3,0.75,0,1,0,5,0,0,0.75,18,0.25,1,NA,0,0.33,0.2,"Ghana"
"14284","wave6",3,0.75,0,1,0,3,1,0,0.75,21,1,1,NA,1,0.33,0.2,"Ghana"
"14285","wave6",4,1,1,0,0,4,0,0,1.5,49,1,1,NA,1,1,0.2,"Ghana"
"14286","wave6",4,1,1,0,0,4,1,0,0.75,45,1,0.75,NA,1,1,0.2,"Ghana"
"14287","wave6",4,1,1,3,0,0,1,0,1.25,45,0.75,0.5,NA,1,0.33,0.2,"Ghana"
"14288","wave6",3,0.75,0,0,1,0,0,0,NA,49,0.75,1,NA,1,0.67,0.2,"Ghana"
"14289","wave6",4,1,1,3,0,0,1,0,1.25,40,NA,0.25,NA,1,0.67,0.2,"Ghana"
"14290","wave6",3,0.75,0,0,0,3,0,0,0,25,0.75,0,NA,1,0.33,0.2,"Ghana"
"14291","wave6",4,1,1,0,0,4,0,1,0.25,63,0.5,0.75,NA,1,1,0.7,"Ghana"
"14292","wave6",4,1,1,1,1,5,1,0,0.5,42,1,1,NA,0,0.67,0.8,"Ghana"
"14293","wave6",4,1,1,1,1,6,0,0,0,22,0.25,1,NA,0,0.33,0.8,"Ghana"
"14294","wave6",4,1,1,2,NA,4,1,1,0,45,1,1,NA,1,NA,0.7,"Ghana"
"14295","wave6",3,0.75,0,1,2,5,1,1,1.25,46,0.25,0.5,NA,0,1,0.7,"Ghana"
"14296","wave6",4,1,1,2,2,5,0,1,0,21,0.75,1,NA,0,0.33,0.7,"Ghana"
"14297","wave6",3,0.75,0,0,0,4,1,1,2,27,0.5,0.75,NA,0,1,0.7,"Ghana"
"14298","wave6",4,1,1,0,0,2,0,1,0.75,18,0.25,0.75,NA,0,0.33,0.7,"Ghana"
"14299","wave6",4,1,1,1,1,4,1,0,1.5,19,0.5,0.25,NA,1,0.33,0.5,"Ghana"
"14300","wave6",4,1,1,3,NA,0,0,0,0.75,74,1,1,NA,1,0.67,0.5,"Ghana"
"14301","wave6",4,1,1,1,1,0,0,0,2,40,0.5,1,NA,1,0.33,0.5,"Ghana"
"14302","wave6",4,1,1,3,3,0,1,0,1.25,56,NA,1,NA,1,0.67,0.5,"Ghana"
"14303","wave6",4,1,1,2,0,6,0,0,0.5,27,0.75,0.75,NA,1,1,0.5,"Ghana"
"14304","wave6",4,1,1,2,2,2,1,0,0.25,20,0.75,1,NA,0,0.67,0.5,"Ghana"
"14305","wave6",4,1,1,3,3,3,0,0,0,22,1,1,NA,0,0.33,0.5,"Ghana"
"14306","wave6",4,1,1,2,2,5,1,0,1.75,19,0.75,1,NA,0,0.33,0.5,"Ghana"
"14307","wave6",2,0.5,0,3,3,0,0,0,3,70,0.25,0.5,NA,1,0,0.1,"Ghana"
"14308","wave6",4,1,1,2,2,0,1,0,0.5,37,NA,0.5,NA,1,0.33,0.1,"Ghana"
"14309","wave6",3,0.75,0,1,1,5,0,0,0.75,21,0.75,0.75,NA,0,1,0.1,"Ghana"
"14310","wave6",4,1,1,3,3,5,1,0,0,24,NA,1,NA,1,NA,0.1,"Ghana"
"14311","wave6",4,1,1,3,2,0,1,0,0.5,NA,NA,0.75,NA,0,0.67,0.1,"Ghana"
"14312","wave6",4,1,1,2,2,4,0,0,1.5,51,1,1,NA,1,0.33,0.1,"Ghana"
"14313","wave6",4,1,1,3,3,0,0,0,0,34,NA,0.75,NA,0,0.33,0.1,"Ghana"
"14314","wave6",4,1,1,2,1,0,1,0,1.25,28,0.5,0.5,NA,1,0.33,0.1,"Ghana"
"14315","wave6",4,1,1,3,3,4,1,0,1.25,42,0.5,0.75,NA,0,1,0.4,"Ghana"
"14316","wave6",4,1,1,2,1,5,0,0,0,56,0.5,0.75,NA,1,1,0.4,"Ghana"
"14317","wave6",4,1,1,3,3,4,1,0,0.75,49,NA,1,NA,1,0.33,0.4,"Ghana"
"14318","wave6",4,1,1,2,2,0,0,0,0.5,50,0.5,0.75,NA,1,NA,0.4,"Ghana"
"14319","wave6",3,0.75,0,3,1,3,1,0,0,28,0.5,0.75,NA,1,0.67,0.1,"Ghana"
"14320","wave6",4,1,1,0,0,0,1,0,0,40,0.5,0.25,NA,1,NA,0.4,"Ghana"
"14321","wave6",4,1,1,1,1,6,1,0,0,53,1,0.5,NA,1,0.67,0.4,"Ghana"
"14322","wave6",4,1,1,NA,NA,0,0,0,0,56,0.75,0.5,NA,1,0.67,0.4,"Ghana"
"14323","wave6",3,0.75,0,3,3,0,1,0,2,26,0.75,0,NA,1,NA,0.3,"Ghana"
"14324","wave6",NA,NA,NA,2,3,0,0,0,1.75,60,0.75,0.25,NA,1,0.67,0.3,"Ghana"
"14325","wave6",4,1,1,3,3,5,0,0,1.25,32,0.75,1,NA,0,0.33,0.3,"Ghana"
"14326","wave6",4,1,1,0,1,4,1,0,1,38,0.25,0.75,NA,1,0.67,0.3,"Ghana"
"14327","wave6",4,1,1,1,1,4,1,0,0.5,23,0.75,1,NA,0,0.67,0.3,"Ghana"
"14328","wave6",4,1,1,3,3,4,0,0,2.5,37,0.5,1,NA,0,0,0.3,"Ghana"
"14329","wave6",4,1,1,3,1,5,1,0,0.25,24,0.5,1,NA,0,0.33,0.3,"Ghana"
"14330","wave6",4,1,1,0,0,0,0,0,0.5,30,0.75,1,NA,1,0.33,0.3,"Ghana"
"14331","wave6",4,1,1,0,0,2,1,0,1,26,0.5,1,NA,1,0.67,0.2,"Ghana"
"14332","wave6",4,1,1,2,3,0,0,0,1.5,52,NA,1,NA,1,0,0.2,"Ghana"
"14333","wave6",3,0.75,0,1,0,3,0,0,0.5,26,0.5,0.25,NA,0,0.67,0.2,"Ghana"
"14334","wave6",4,1,1,3,3,0,1,0,0.25,50,NA,NA,NA,0,NA,0.2,"Ghana"
"14335","wave6",4,1,1,3,0,2,1,0,0,29,0.75,1,NA,1,0.67,0.2,"Ghana"
"14336","wave6",4,1,1,0,0,5,0,0,0,36,0.75,0.75,NA,1,1,0.2,"Ghana"
"14337","wave6",4,1,1,1,2,0,1,0,0,23,1,1,NA,1,0.33,0.2,"Ghana"
"14338","wave6",4,1,1,1,1,1,0,0,0,38,1,1,NA,1,0.33,0.2,"Ghana"
"14339","wave6",4,1,1,3,2,4,0,0,0.75,58,1,1,NA,1,0.67,0.4,"Ghana"
"14340","wave6",4,1,1,3,1,3,0,0,0.25,37,0.75,1,NA,0,0.33,0.4,"Ghana"
"14341","wave6",4,1,1,1,1,2,1,0,1.25,30,0.5,1,NA,1,0.33,0.4,"Ghana"
"14342","wave6",3,0.75,0,2,0,2,1,0,2.25,58,0.25,1,NA,1,0.33,0.4,"Ghana"
"14343","wave6",4,1,1,3,2,4,0,0,1.25,54,1,1,NA,1,0.67,0.4,"Ghana"
"14344","wave6",3,0.75,0,3,0,2,0,0,1.5,34,1,1,NA,1,0.67,0.4,"Ghana"
"14345","wave6",4,1,1,3,3,2,1,0,0.5,28,1,1,NA,1,0,0.4,"Ghana"
"14346","wave6",NA,NA,NA,3,3,0,1,0,0.25,30,0.5,1,NA,1,NA,0.4,"Ghana"
"14347","wave6",4,1,1,2,2,4,1,1,1,22,NA,1,NA,0,0.67,0.7,"Ghana"
"14348","wave6",4,1,1,0,2,4,0,1,0.75,32,0.5,1,NA,1,0.67,0.7,"Ghana"
"14349","wave6",4,1,1,2,2,4,0,1,0,38,0.5,1,NA,1,0.33,0.7,"Ghana"
"14350","wave6",4,1,1,1,1,3,1,1,0.5,26,1,0,NA,1,0.67,0.7,"Ghana"
"14351","wave6",4,1,1,3,3,4,0,1,0.75,29,0.25,1,NA,0,0.33,0.7,"Ghana"
"14352","wave6",4,1,1,3,3,4,1,1,0,48,1,1,NA,0,0,0.7,"Ghana"
"14353","wave6",4,1,1,0,0,3,1,1,0,29,0.75,0.75,NA,1,1,0.7,"Ghana"
"14354","wave6",4,1,1,3,1,0,0,1,1,70,0.5,0.75,NA,0,0.67,0.7,"Ghana"
"14355","wave6",0,0,0,1,1,7,0,0,1,25,0.75,0.25,NA,1,0.67,0.8,"Ghana"
"14356","wave6",3,0.75,0,2,2,0,1,0,0.25,27,1,0.75,NA,1,0.67,0.8,"Ghana"
"14357","wave6",4,1,1,0,1,5,0,1,1.75,26,0.25,0.75,NA,0,0.33,0.7,"Ghana"
"14358","wave6",3,0.75,0,3,2,0,1,1,1,70,1,0.75,NA,1,0.67,0.7,"Ghana"
"14359","wave6",3,0.75,0,NA,1,2,1,0,0,29,0.25,0.5,NA,0,NA,0.8,"Ghana"
